id,geom,amenities_500,leisure_500
16158270,"40.68301,-73.95305",15,2
16158314,"40.71749,-73.95246",67,13
16159444,"40.64583,-73.9483",2,1
16159778,"40.71212,-73.96086",73,26
16159901,"40.75228,-73.97185",124,13
16160189,"40.70666,-73.93666",21,3
16160621,"40.73678,-74.00566",108,19
16160783,"40.70654,-74.00712",153,22
16161688,"40.71332,-73.96585",55,7
16161819,"40.65221,-73.93634",0,1
16161888,"40.66041,-73.91562",0,4
16161905,"40.68226,-73.9485",16,4
16162247,"40.66707,-73.98611",62,1
16162363,"40.70551,-74.00735",144,18
16162621,"40.71306,-73.94856",55,7
16162933,"40.82286,-73.84765",0,2
16163275,"40.76001,-73.91865",64,1
16163672,"40.7732,-73.95857",110,1
16163725,"40.72321,-73.99514",152,9
16163768,"40.7054,-74.00763",143,18
16163874,"40.68249,-73.93234",14,5
16164264,"40.71916,-73.99229",246,18
16164399,"40.69501,-73.93363",13,9
16164497,"40.6885,-73.93283",3,4
29938457,"40.72878,-74.0016",182,21
29938894,"40.69342,-73.9324",13,7
29939030,"40.76243,-73.93044",19,3
29939528,"40.68777,-73.95378",17,7
29940344,"40.74938,-73.9802",176,3
29940771,"40.73695,-73.92376",7,3
29941633,"40.67534,-73.97332",46,5
29942196,"40.75355,-73.89221",22,14
29942679,"40.65092,-73.9632",3,4
29942901,"40.76544,-73.9585",49,4
29943061,"40.67961,-73.92461",5,6
29943391,"40.6359,-73.97105",11,1
29943455,"40.74287,-73.89439",20,6
29943543,"40.70469,-73.93878",20,6
29943700,"40.68701,-73.97457",38,9
29943824,"40.71194,-73.91414",7,4
29943909,"40.76423,-73.98891",167,8
29944557,"40.81022,-73.94547",22,9
29944625,"40.8055,-73.93653",5,17
29944850,"40.84353,-73.94072",10,7
29945246,"40.74419,-74.00067",102,3
29945283,"40.70356,-73.90241",61,1
29945516,"40.7184,-73.98719",158,25
29945765,"40.73511,-73.92488",1,2
29945767,"40.68931,-73.94041",4,6
29945987,"40.74563,-73.98342",210,5
29946074,"40.75457,-73.86162",17,3
29946107,"40.67948,-73.99531",37,4
29946644,"40.85359,-73.92982",5,8
29946757,"40.68901,-73.92826",6,5
29947091,"40.79768,-73.93455",20,3
29947398,"40.64608,-73.94738",2,0
29948187,"40.75922,-73.9969",96,5
29948786,"40.8063,-73.9558",34,13
29955067,"40.67037,-73.85899",0,8
29955544,"40.73039,-73.95434",27,4
29956272,"40.73123,-73.95664",26,6
29956865,"40.67442,-73.95165",30,1
29957016,"40.68589,-73.98543",45,4
29957585,"40.72744,-73.94673",35,4
29957848,"40.77951,-73.97765",70,5
29958350,"40.73649,-73.99927",111,12
29959104,"40.81927,-73.93886",6,5
29959489,"40.75507,-73.90741",12,4
29959581,"40.79758,-73.93808",29,4
29959810,"40.71365,-73.93838",13,2
29960469,"40.82687,-73.94364",24,7
29960687,"40.78413,-73.97451",77,5
29961517,"40.80004,-73.96088",37,10
29962534,"40.80043,-73.95859",29,11
29962755,"40.87,-73.90129",2,9
29962965,"40.86268,-73.9238",11,12
29963179,"40.79655,-73.96285",35,6
29963540,"40.6988,-73.91388",54,6
29963575,"40.65567,-73.73076",0,1
29963810,"40.80612,-73.93627",4,16
29964046,"40.68515,-73.93255",14,3
29964050,"40.68012,-73.94795",18,4
29964348,"40.76519,-73.96874",55,4
29964470,"40.70328,-73.92474",57,2
29964495,"40.66006,-73.99161",17,3
29964510,"40.71101,-73.93613",9,1
29964754,"40.72104,-73.85391",19,5
29965041,"40.75652,-73.96859",102,8
29965101,"40.69306,-73.97084",36,8
29965481,"40.65628,-73.83172",0,0
29965497,"40.69321,-73.93835",9,6
29965528,"40.79965,-73.95076",10,7
29965839,"40.70903,-74.00596",125,19
29965956,"40.7857,-73.97459",83,8
29965995,"40.77403,-73.92213",17,10
29966192,"40.84391,-73.83171",12,5
29966514,"40.68706,-73.8645",2,2
29966643,"40.73042,-73.98491",150,10
29966943,"40.8689,-73.88552",2,4
29967433,"40.83175,-73.94052",8,9
29967445,"40.81662,-73.93687",5,6
29967691,"40.72871,-74.00009",187,18
29967770,"40.70321,-73.98488",14,10
29968356,"40.76477,-73.97592",97,4
29968478,"40.73134,-73.8521",7,4
29970723,"40.70557,-73.92445",45,1
29975548,"40.76651,-73.98289",144,8
29976484,"40.65477,-73.95159",2,3
29977234,"40.72893,-73.99512",142,6
29978942,"40.69522,-73.94027",9,8
29979510,"40.69116,-73.96538",40,8
29979969,"40.7213,-73.95677",78,8
29980934,"40.74951,-73.90787",19,9
29981007,"40.67419,-73.88123",1,4
29981213,"40.70136,-73.94423",4,11
29981718,"40.72831,-73.99327",115,6
29981728,"40.69869,-73.9124",65,5
29981890,"40.8074,-73.93711",5,16
29982192,"40.66108,-73.94959",4,2
29982557,"40.71841,-73.94343",31,8
29982568,"40.73306,-73.95353",25,4
29982582,"40.68064,-73.94856",19,4
29982644,"40.71694,-73.83442",20,7
29982941,"40.74283,-73.99273",125,3
29983341,"40.76192,-73.99698",55,4
29983505,"40.70113,-73.92893",47,3
29984118,"40.68946,-73.97279",45,9
29984457,"40.75948,-73.8341",47,4
29984938,"40.76356,-73.98772",188,9
29985591,"40.73259,-73.94977",15,1
29987114,"40.82437,-73.95177",20,7
29987700,"40.71391,-73.97747",6,9
29987801,"40.79821,-73.96058",29,7
29987867,"40.82484,-73.95271",19,7
29988114,"40.73678,-74.00469",115,18
29989236,"40.69287,-73.9432",3,8
29989586,"40.59894,-73.75629",1,3
29989939,"40.71864,-73.9847",121,22
29990168,"40.68633,-73.91413",10,4
29990344,"40.67244,-73.95992",40,3
29991534,"40.87064,-73.8797",1,4
29992271,"40.69696,-73.93024",21,6
29993012,"40.67117,-73.97836",41,2
29993540,"40.76934,-73.91895",44,6
29994325,"40.78196,-73.98283",60,6
29994632,"40.82765,-73.94625",26,7
29994675,"40.67773,-73.90865",4,3
29994978,"40.67331,-73.97471",31,4
29995144,"40.70275,-73.75043",0,2
29995154,"40.75989,-73.99227",189,4
29995362,"40.71523,-73.76992",2,0
29995668,"40.69658,-73.90968",58,3
29995977,"40.70183,-73.92028",62,4
29996902,"40.75625,-73.99678",121,5
29998656,"40.72863,-74.00125",182,20
29998952,"40.69195,-73.93892",3,4
29999267,"40.69122,-73.93753",3,3
30002830,"40.67916,-73.9114",4,7
30005374,"40.77768,-73.95064",101,2
30006770,"40.70425,-74.00856",110,15
30006781,"40.6916,-73.95483",21,5
30006962,"40.70497,-74.00746",129,18
30006988,"40.72203,-73.94709",51,11
30007128,"40.69372,-73.92283",8,6
30007787,"40.73836,-74.00128",115,13
30007850,"40.82358,-73.95178",17,7
30007990,"40.81804,-73.94375",13,6
30008659,"40.75125,-73.97105",84,12
30009035,"40.75068,-73.87739",16,9
30009546,"40.70245,-73.93603",18,5
30009701,"40.68986,-73.9249",6,4
30010084,"40.67812,-73.94618",15,4
30010324,"40.77919,-73.95182",124,1
30010380,"40.76735,-73.98524",118,13
30010913,"40.72424,-73.94984",38,10
30011365,"40.77751,-73.95174",118,1
30011527,"40.68942,-73.95455",17,5
30012164,"40.68632,-73.96292",30,6
30012632,"40.71942,-73.95011",51,13
30013028,"40.69285,-73.92085",4,4
30013315,"40.66736,-73.99467",14,2
30013811,"40.86414,-73.92537",15,8
30014004,"40.67826,-73.96379",56,3
30014439,"40.73015,-73.98447",146,9
30014743,"40.7288,-73.98058",97,13
30014866,"40.76538,-73.93882",5,6
30015529,"40.71633,-73.94138",23,3
30015658,"40.71752,-73.98887",167,20
30015731,"40.78105,-73.97633",76,5
30015813,"40.68198,-73.98962",47,6
30016740,"40.64491,-73.9573",2,1
30017676,"40.76531,-73.8138",10,3
30017757,"40.79505,-73.96382",34,4
30018448,"40.79469,-73.84544",0,1
30018456,"40.64664,-73.95486",4,1
30018946,"40.72074,-73.94371",24,9
30019462,"40.76203,-73.99353",116,4
30019511,"40.72042,-73.98414",112,16
30019535,"40.70772,-74.01489",97,17
30020090,"40.83901,-73.93802",3,6
30020439,"40.67152,-73.94712",7,1
30020524,"40.71762,-73.98606",128,24
30020930,"40.77064,-73.95124",52,5
30021086,"40.75638,-73.9675",96,8
30021315,"40.79672,-73.96169",24,6
30021600,"40.6887,-73.92742",5,5
30021914,"40.86279,-73.83947",2,2
30023607,"40.72122,-73.98652",139,18
30027892,"40.67786,-73.97029",51,5
30029651,"40.7008,-73.75121",0,1
30029831,"40.85229,-73.9394",17,2
30030480,"40.72943,-74.00243",182,19
30031616,"40.77196,-73.95175",80,2
30031841,"40.68155,-73.98947",48,6
30033284,"40.70462,-74.00912",120,21
30033478,"40.81857,-73.9557",13,13
30034070,"40.74687,-73.98836",195,6
30034260,"40.69936,-73.9242",37,4
30035166,"40.82511,-73.94961",26,7
30035973,"40.76992,-73.89719",7,6
30036315,"40.71837,-73.95882",89,12
30036390,"40.58403,-73.95692",14,6
30036783,"40.67726,-73.95573",37,3
30037000,"40.64391,-73.94833",2,1
29103275,"40.77345,-73.95386",124,1
29103450,"40.69156,-73.95307",17,8
29104053,"40.66737,-73.87551",0,3
29104593,"40.77375,-73.9541",125,1
29104786,"40.82452,-73.94427",21,8
29105065,"40.66226,-73.94855",4,1
29105563,"40.63905,-73.95046",3,1
29105864,"40.76731,-73.95843",58,3
29105910,"40.85791,-73.89528",1,8
29106442,"40.69416,-73.96866",24,7
29107308,"40.76129,-73.9943",106,6
29109909,"40.70494,-74.00964",127,21
29113996,"40.7147,-73.99279",195,27
29117381,"40.73095,-73.86411",21,6
29117643,"40.85765,-73.90351",2,7
29119411,"40.72759,-73.98786",163,10
29120854,"40.70426,-73.91308",47,0
29123516,"40.71954,-73.94329",21,9
29124172,"40.75491,-73.88313",24,18
29124414,"40.66506,-73.95177",7,1
29124476,"40.86565,-73.92348",15,6
29125444,"40.74466,-73.9737",64,9
29126587,"40.69558,-73.94697",4,6
29126674,"40.70752,-73.92217",34,3
29126779,"40.71148,-74.01283",103,27
29127425,"40.69167,-73.948",8,6
29127613,"40.6355,-73.95205",1,3
29128941,"40.70266,-73.93413",23,6
29129018,"40.70964,-73.95969",51,24
29129256,"40.77169,-73.99117",23,12
29129902,"40.79566,-73.96954",66,6
29130366,"40.79511,-73.9373",27,2
29130381,"40.73945,-73.98168",111,7
29130838,"40.64046,-73.97233",13,0
29131447,"40.79055,-73.94867",40,10
29132306,"40.75829,-73.97259",115,5
29132322,"40.70717,-73.94622",23,7
29132459,"40.68257,-73.97139",57,5
29132608,"40.76294,-73.86883",5,8
29132728,"40.74228,-73.97601",76,6
29133320,"40.70428,-73.92702",48,3
29133348,"40.70208,-73.91125",68,2
29133389,"40.69232,-73.94966",12,6
29133513,"40.76251,-73.86765",4,7
29133980,"40.76971,-73.87273",15,5
29134423,"40.69272,-73.92067",4,5
29134543,"40.64116,-73.88346",0,8
29135220,"40.68063,-73.97334",65,4
29135488,"40.70605,-73.90374",36,0
29135797,"40.72876,-73.98655",173,7
29136920,"40.66238,-73.98742",43,3
29138655,"40.70587,-74.01773",42,13
29144832,"40.75138,-73.98143",164,3
29146109,"40.77612,-73.90456",19,4
29146373,"40.69263,-73.93992",6,5
29146446,"40.69228,-73.99768",32,4
29148367,"40.71881,-73.99675",231,15
29148550,"40.74472,-73.97932",167,4
29149191,"40.73261,-73.98398",108,9
29149612,"40.76836,-73.91506",51,4
29149618,"40.73254,-73.98207",92,10
29150743,"40.70695,-73.94913",23,9
29150883,"40.7854,-73.97532",85,7
29151631,"40.77971,-73.77857",0,1
29152037,"40.70328,-73.92006",64,1
29152320,"40.66788,-73.87339",0,1
29152795,"40.70442,-73.91707",47,1
29152899,"40.71233,-73.93781",8,2
29153170,"40.67419,-73.92173",1,3
29153508,"40.6904,-73.98502",46,4
29155175,"40.68364,-73.92306",10,6
29156377,"40.82746,-73.94718",25,6
29157211,"40.68308,-73.81649",1,0
29157794,"40.73288,-73.87177",8,5
29157984,"40.73288,-73.98251",90,9
29158199,"40.76126,-73.81443",9,2
29158470,"40.66051,-73.99081",19,3
29158675,"40.67737,-73.90935",3,5
29158689,"40.69732,-73.93684",9,7
29159486,"40.70531,-73.92592",38,2
29159920,"40.72074,-73.98487",128,19
29160008,"40.68386,-73.99807",52,3
29160599,"40.83788,-73.9402",5,8
29161516,"40.69854,-73.91086",69,3
29162918,"40.76236,-73.86862",6,7
29162974,"40.70247,-73.91409",60,3
29163083,"40.74889,-74.00132",47,5
29165306,"40.715,-73.98596",84,23
29165823,"40.68131,-73.95254",17,2
29167257,"40.82132,-73.92884",3,7
29168569,"40.65385,-73.93657",1,0
29170235,"40.65405,-73.93657",1,0
29170953,"40.69248,-73.91189",21,3
29171435,"40.78579,-73.97148",57,6
29173351,"40.72784,-73.98473",145,12
29174021,"40.68605,-73.94528",5,8
29176864,"40.78833,-73.97182",82,6
29176897,"40.76219,-73.99493",86,5
29178331,"40.6339,-74.03049",16,4
29178713,"40.63504,-74.0289",22,3
29178995,"40.63409,-74.02887",22,3
29179815,"40.69363,-73.9404",9,7
29179918,"40.69342,-73.93884",9,6
29180542,"40.81182,-73.94331",15,10
29181147,"40.80324,-73.96555",60,12
29181179,"40.78731,-73.94889",45,11
29181281,"40.75982,-73.98418",214,4
29181449,"40.69044,-73.95405",20,6
29181504,"40.72941,-73.98094",100,13
29181842,"40.72449,-73.98384",154,17
29183047,"40.6929,-73.95513",14,5
29183204,"40.6797,-73.94084",19,6
29183445,"40.67825,-73.94068",10,7
29183470,"40.69228,-73.95677",19,6
29183581,"40.71865,-73.99847",222,12
29183697,"40.69436,-73.95526",12,4
29183838,"40.69261,-73.95706",16,6
29183932,"40.69319,-73.95528",13,5
29184026,"40.69366,-73.95563",13,5
29184093,"40.69263,-73.95583",16,5
29184419,"40.74364,-73.90222",23,8
29184626,"40.66399,-73.91913",0,4
29184845,"40.81295,-73.95304",19,9
29184981,"40.67792,-73.9484",19,5
29186254,"40.72839,-73.99225",109,5
29188542,"40.71722,-73.99242",240,19
29189777,"40.6954,-73.92723",14,5
29190199,"40.7126,-73.93982",23,2
29190221,"40.61023,-73.99627",8,2
29191564,"40.80055,-73.95501",17,9
29191862,"40.76869,-73.95007",30,7
29192462,"40.66392,-73.95994",7,2
29202087,"40.72004,-73.95424",89,11
29203845,"40.69391,-73.94352",3,11
29205007,"40.87448,-73.87412",2,5
29205817,"40.82494,-73.9428",16,10
29205903,"40.71451,-73.98789",97,28
29206093,"40.70876,-73.96592",28,15
29206535,"40.69471,-73.90687",23,2
29209379,"40.638,-73.97652",6,1
29209396,"40.70696,-73.9199",31,3
29210330,"40.72143,-73.9931",225,12
29210994,"40.63765,-73.97711",5,1
29212676,"40.72405,-74.00073",143,19
29212737,"40.78029,-73.8184",0,7
29213095,"40.63678,-73.97625",5,3
29213401,"40.77945,-73.82029",1,6
29213886,"40.68864,-73.91295",10,3
29214672,"40.70466,-73.9177",45,1
29215351,"40.7075,-73.96576",17,15
29215529,"40.74139,-73.98132",147,7
29215541,"40.68005,-73.85552",2,2
29215600,"40.68933,-73.96082",25,7
29216228,"40.73324,-73.95332",26,4
29216296,"40.71163,-73.82752",16,6
29216706,"40.67379,-73.78187",0,2
29216716,"40.68612,-73.94318",4,8
29217721,"40.6919,-73.93866",3,3
29218719,"40.65945,-73.96145",10,1
29219456,"40.69441,-73.94848",7,7
29220176,"40.80303,-73.96336",62,15
29220410,"40.80423,-73.96334",49,15
29220437,"40.66835,-73.92335",1,3
29221565,"40.69375,-73.92496",10,4
29225254,"40.76125,-73.99546",94,6
29225417,"40.78892,-73.97402",82,8
29227134,"40.733,-73.95309",23,4
29227369,"40.72839,-73.99133",130,6
29228604,"40.80173,-73.94517",17,4
29230390,"40.7287,-73.99184",121,5
29230470,"40.73092,-73.98146",97,11
29231873,"40.71271,-73.99084",77,23
29231876,"40.72291,-73.9487",43,11
29231943,"40.72762,-73.98118",97,11
29232472,"40.76437,-73.98775",176,9
29232638,"40.68205,-73.8822",6,3
29232662,"40.72789,-73.98236",111,11
29232781,"40.70644,-73.9193",38,3
29233046,"40.74538,-73.83489",0,1
29233568,"40.74529,-73.92176",25,21
29233640,"40.63432,-74.02663",23,3
29233981,"40.71295,-73.9628",78,19
29234766,"40.68086,-73.98002",59,3
29236294,"40.72858,-73.99141",136,5
29237220,"40.73756,-74.00755",77,18
29237561,"40.73031,-73.98018",81,12
29237692,"40.64513,-74.01279",15,1
29237852,"40.69034,-73.86268",12,3
29238286,"40.73812,-73.95649",9,7
29238785,"40.76006,-73.96136",55,5
29238906,"40.68982,-73.95818",22,6
29240070,"40.70604,-74.00869",151,22
29241662,"40.85712,-73.9277",4,7
29242098,"40.85671,-73.92735",2,9
29242305,"40.73079,-74.00268",187,21
29242564,"40.76412,-73.92185",89,2
29242599,"40.78537,-73.95037",56,8
29243359,"40.77156,-73.95716",104,0
29243499,"40.69107,-73.95878",27,6
29245492,"40.69137,-73.95878",27,6
23311374,"40.71794,-73.9595",92,10
23311527,"40.76125,-73.96449",81,6
23311756,"40.81367,-73.95133",11,8
23312379,"40.77839,-73.97613",50,4
23312524,"40.69028,-73.95195",14,9
23317650,"40.82826,-73.94589",26,6
23319467,"40.75363,-73.88151",40,16
23320351,"40.73739,-73.92397",8,3
23322641,"40.76506,-73.93234",11,3
23322737,"40.8347,-73.94487",4,7
23322795,"40.75664,-73.97191",119,8
23323530,"40.71848,-73.99756",228,13
23324479,"40.80497,-73.94952",40,6
23325238,"40.76155,-73.98687",236,6
23327138,"40.74825,-73.94095",31,9
23327774,"40.67104,-73.99362",13,3
23329332,"40.67833,-73.89338",2,2
23329993,"40.73307,-73.91995",0,0
23334645,"40.71331,-73.99015",89,26
23335839,"40.71707,-73.95982",94,12
23336877,"40.60809,-74.0727",0,1
23337201,"40.70742,-73.93754",19,2
23338901,"40.70744,-73.94681",24,7
23339298,"40.69374,-73.912",25,4
23340718,"40.68708,-73.91237",11,2
23342782,"40.80381,-73.95055",38,7
23343836,"40.73272,-73.91826",0,0
23344008,"40.73291,-73.9196",0,0
23344243,"40.73981,-74.00031",105,11
23344293,"40.66122,-73.88672",1,3
23351120,"40.85265,-73.93247",15,7
23352462,"40.60687,-73.98349",3,4
23353173,"40.64588,-73.97831",13,4
23353909,"40.66916,-73.9371",3,2
23354284,"40.71474,-73.95476",95,16
23354992,"40.69273,-73.90719",21,2
23355035,"40.7876,-73.94139",10,12
23355382,"40.75978,-73.97159",114,4
23355877,"40.74443,-73.88613",34,11
23357738,"40.73214,-73.98783",129,8
23357789,"40.72774,-74.00161",167,21
23358593,"40.68969,-73.96682",40,8
23358691,"40.66505,-73.95445",8,2
23359277,"40.67853,-73.88991",2,4
23360409,"40.68352,-73.92557",11,8
23361038,"40.72831,-73.98873",164,8
23363336,"40.7975,-73.93556",24,3
23369253,"40.75857,-73.89298",9,6
23369528,"40.68861,-73.92941",3,4
23369859,"40.67984,-73.84403",3,2
23369991,"40.81809,-73.94168",13,7
23370484,"40.71782,-73.96318",70,8
23372015,"40.83921,-73.93535",3,5
23372850,"40.71846,-73.9616",81,9
23373090,"40.71653,-73.96276",82,10
23373453,"40.71536,-73.94058",30,2
23374229,"40.75272,-73.99682",116,7
23375014,"40.7286,-73.95169",26,2
23375874,"40.72257,-73.98884",186,11
23376196,"40.68475,-73.92897",9,4
23376943,"40.67641,-73.95736",38,2
23377365,"40.72603,-73.98469",163,17
23377410,"40.72197,-74.00633",90,16
23377429,"40.64187,-73.97376",13,1
23377713,"40.66289,-73.99815",10,0
23377720,"40.74497,-73.91752",21,25
23377781,"40.83913,-73.9461",2,4
23377961,"40.61204,-73.95501",2,3
23378076,"40.84442,-73.94039",9,7
23378120,"40.72345,-73.94642",39,9
23378281,"40.63571,-73.92398",0,4
23378803,"40.80405,-73.96375",49,15
23378815,"40.65465,-73.96158",6,4
23378828,"40.72743,-73.85068",20,5
23379996,"40.71473,-73.99091",134,23
23380590,"40.70073,-73.91714",51,6
23381157,"40.66876,-73.98448",60,1
23385738,"40.71117,-73.98727",37,20
23385746,"40.82781,-73.94405",25,7
23387463,"40.81862,-73.95565",13,13
23388053,"40.728,-74.00265",172,21
23389451,"40.69752,-73.97419",8,5
23389897,"40.70665,-73.93894",16,5
23392375,"40.68831,-73.91866",9,2
23393043,"40.67237,-73.87651",3,1
23394849,"40.72107,-73.94316",23,9
23400115,"40.7265,-73.98878",181,12
23402559,"40.71925,-73.99301",259,17
23404901,"40.71033,-73.94921",43,7
23412268,"40.71124,-73.99456",110,26
23413509,"40.67985,-73.91061",3,6
23416448,"40.69205,-73.94334",3,6
23416536,"40.73925,-73.98084",98,7
23417242,"40.81449,-73.95842",20,10
23417781,"40.72764,-73.993",115,8
23421363,"40.73974,-73.99563",103,3
23425584,"40.83229,-73.94339",16,8
23427160,"40.68858,-73.95721",22,5
23429074,"40.829,-73.94803",23,5
23429109,"40.78654,-73.97663",87,7
23429757,"40.69029,-73.90623",12,2
23430085,"40.68337,-73.92996",13,4
23431200,"40.74711,-73.93917",23,10
23432542,"40.76305,-73.96704",74,4
23433516,"40.67487,-73.94051",2,4
23433518,"40.75522,-73.81259",3,1
23433585,"40.63779,-74.12274",0,2
23433996,"40.76451,-73.91182",44,1
23434675,"40.67988,-73.92229",5,6
23434788,"40.70223,-73.92959",43,4
23435040,"40.58591,-73.95099",23,6
23435615,"40.697,-73.93116",18,5
23435772,"40.65281,-73.96581",2,4
23435916,"40.66022,-73.98581",26,3
23436140,"40.76525,-73.86715",10,5
23436576,"40.7551,-73.99363",146,4
23437204,"40.71971,-73.98761",153,21
23437788,"40.76483,-73.96675",58,3
23437793,"40.7605,-73.92795",41,1
23438247,"40.70488,-73.94101",12,7
23439376,"40.69799,-73.90509",54,2
23439529,"40.69704,-73.90576",45,3
23449499,"40.68791,-73.95633",20,5
23449907,"40.71708,-73.99908",215,15
23450331,"40.74848,-73.97609",134,8
23450541,"40.76677,-73.9171",74,4
23450601,"40.69012,-73.99221",62,2
23451100,"40.69431,-73.97063",20,6
23451337,"40.75988,-73.96115",54,5
23451817,"40.71356,-73.95276",68,14
23452076,"40.68464,-73.92268",10,6
23452435,"40.78494,-73.94988",58,8
23453013,"40.76,-73.98962",235,4
23454165,"40.85197,-73.94074",19,2
23454631,"40.84305,-73.93877",9,8
23455106,"40.68307,-73.97981",59,5
23455982,"40.72107,-73.9834",108,14
23456596,"40.76314,-73.83",57,4
23456621,"40.67183,-73.78025",4,2
23461056,"40.80309,-73.96883",49,8
23462240,"40.69176,-73.94261",3,4
23462813,"40.65814,-73.97718",10,3
23463017,"40.80899,-73.94225",15,9
23464662,"40.67964,-73.90675",4,3
23464702,"40.74233,-74.0002",104,6
23465208,"40.68048,-73.90787",4,3
23465498,"40.67913,-73.90665",4,4
23465912,"40.57879,-74.11043",1,0
23466034,"40.71876,-73.94441",32,11
23466099,"40.67308,-73.95522",40,1
23466335,"40.81404,-73.93809",6,9
23466360,"40.70477,-73.93206",32,4
23466594,"40.75707,-73.81205",2,2
23467126,"40.67908,-73.96858",67,5
23467186,"40.76686,-73.98555",122,11
23468785,"40.74085,-74.00379",105,12
23469535,"40.843,-73.84806",2,3
23469548,"40.71655,-73.99042",169,20
23470849,"40.78046,-73.98818",4,6
23470928,"40.76431,-73.98859",173,9
23476922,"40.6878,-73.93915",8,4
23477827,"40.76322,-73.93047",21,2
23478580,"40.74265,-73.98066",166,5
23479042,"40.65891,-73.95887",12,2
23480048,"40.69749,-73.93153",16,5
23480510,"40.71779,-73.94632",45,10
23481234,"40.75703,-73.88368",25,11
23482476,"40.7046,-73.92198",52,1
23483134,"40.75251,-73.86401",10,3
23483266,"40.75312,-73.86479",14,2
23483467,"40.75295,-73.86465",13,3
23483525,"40.75287,-73.86435",12,3
23483570,"40.75144,-73.86418",10,4
23484236,"40.72528,-73.74738",1,1
